,From,To,From_Table,To_Table,Weight,Rental price,Transportation_distance,Type,price,profit_margin (%),market_share (%),Annual_sales,Edge_Name
314,1035,1757,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
315,1757,1089,Ssintship,Supplier,35,0,0,0,0.0,0,79,629.46,ssintship
316,1213,1758,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
317,1758,1089,Ssintship,Supplier,35,0,0,0,0.0,0,79,629.46,ssintship
318,1081,1759,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
319,1759,1089,Ssintship,Supplier,35,0,0,0,0.0,0,79,629.46,ssintship
320,1047,1760,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
321,1760,1089,Ssintship,Supplier,35,0,0,0,0.0,0,79,629.46,ssintship
322,1168,1761,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
323,1761,1089,Ssintship,Supplier,35,0,0,0,0.0,0,79,629.46,ssintship
324,1207,1762,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
325,1762,1089,Ssintship,Supplier,35,0,0,0,0.0,0,79,629.46,ssintship
326,1219,1763,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
327,1763,1072,Ssintship,Supplier,35,0,0,0,0.0,0,86,76.43,ssintship
328,1193,1764,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
329,1764,1072,Ssintship,Supplier,35,0,0,0,0.0,0,86,76.43,ssintship
330,1104,1765,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
331,1765,1072,Ssintship,Supplier,35,0,0,0,0.0,0,86,76.43,ssintship
332,1171,1766,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
333,1766,1072,Ssintship,Supplier,35,0,0,0,0.0,0,86,76.43,ssintship
334,1168,1767,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
335,1767,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
336,1117,1768,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
337,1768,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
338,1008,1769,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
339,1769,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
340,1264,1770,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
341,1770,1056,Ssintship,Supplier,20,0,0,0,0.0,0,26,20.98,ssintship
342,1081,1771,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
343,1771,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
344,1249,1772,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
345,1772,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
346,1271,1773,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
347,1773,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
348,1113,1774,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
349,1774,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
350,1133,1775,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
351,1775,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
352,1047,1776,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
353,1776,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
354,1048,1777,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
355,1777,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
356,1050,1778,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
357,1778,1231,Ssintship,Supplier,35,0,0,0,0.0,0,67,685.27,ssintship
358,1156,1779,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
359,1779,1231,Ssintship,Supplier,35,0,0,0,0.0,0,67,685.27,ssintship
360,1062,1780,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
361,1780,1231,Ssintship,Supplier,35,0,0,0,0.0,0,67,685.27,ssintship
362,1230,1781,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
363,1781,1231,Ssintship,Supplier,35,0,0,0,0.0,0,67,685.27,ssintship
364,1089,1782,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
365,1782,1231,Ssintship,Supplier,35,0,0,0,0.0,0,67,685.27,ssintship
366,1111,1783,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
367,1783,1231,Ssintship,Supplier,35,0,0,0,0.0,0,67,685.27,ssintship
368,1119,1784,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
369,1784,1075,Ssintship,Supplier,35,0,0,0,0.0,0,69,4.17,ssintship
370,1051,1785,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
371,1785,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
372,1005,1786,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
373,1786,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
374,1030,1787,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
375,1787,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
376,1174,1788,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
377,1788,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
378,1011,1789,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
379,1789,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
380,1156,1790,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
381,1790,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
382,1106,1791,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
383,1791,1048,Ssintship,Supplier,35,0,0,0,0.0,0,97,1080.19,ssintship
384,1035,1792,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
385,1792,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
386,1116,1793,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
387,1793,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
388,1231,1794,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
389,1794,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
390,1200,1795,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
391,1795,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
392,1184,1796,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
393,1796,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
394,1135,1797,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
395,1797,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
396,1114,1798,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
397,1798,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
398,1269,1799,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
399,1799,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
400,1190,1800,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
401,1800,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
402,1243,1801,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
403,1801,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
404,1105,1802,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
405,1802,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
406,1159,1803,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
407,1803,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
408,1249,1804,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
409,1804,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
410,1227,1805,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
411,1805,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
412,1259,1806,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
413,1806,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
414,1006,1807,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
415,1807,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
416,1253,1808,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
417,1808,1175,Ssintship,Supplier,35,0,0,0,0.0,0,81,9.92,ssintship
418,1119,1809,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
419,1809,1070,Ssintship,Supplier,35,0,0,0,0.0,0,64,649.86,ssintship
420,1165,1810,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
421,1810,1070,Ssintship,Supplier,35,0,0,0,0.0,0,64,649.86,ssintship
422,1246,1811,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
423,1811,1070,Ssintship,Supplier,35,0,0,0,0.0,0,64,649.86,ssintship
424,1138,1812,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
425,1812,1070,Ssintship,Supplier,35,0,0,0,0.0,0,64,649.86,ssintship
426,1159,1813,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
427,1813,1070,Ssintship,Supplier,35,0,0,0,0.0,0,64,649.86,ssintship
428,1035,1814,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
429,1814,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
430,1123,1815,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
431,1815,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
432,1006,1816,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
433,1816,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
434,1067,1817,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
435,1817,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
436,1104,1818,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
437,1818,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
438,1089,1819,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
439,1819,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
440,1062,1820,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
441,1820,1008,Ssintship,Supplier,35,0,0,0,0.0,0,86,6.18,ssintship
442,1106,1821,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
443,1821,1125,Ssintship,Supplier,35,0,0,0,0.0,0,89,7.79,ssintship
444,1279,1822,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
445,1822,1125,Ssintship,Supplier,35,0,0,0,0.0,0,89,7.79,ssintship
446,1296,1823,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
447,1823,1125,Ssintship,Supplier,35,0,0,0,0.0,0,89,7.79,ssintship
448,1052,1824,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
449,1824,1125,Ssintship,Supplier,35,0,0,0,0.0,0,89,7.79,ssintship
450,1267,1825,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
451,1825,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
452,1209,1826,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
453,1826,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
454,1048,1827,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
455,1827,1056,Ssintship,Supplier,20,0,0,0,0.0,0,26,20.98,ssintship
456,1075,1828,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
457,1828,1056,Ssintship,Supplier,20,0,0,0,0.0,0,26,20.98,ssintship
458,1200,1829,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
459,1829,1056,Ssintship,Supplier,20,0,0,0,0.0,0,26,20.98,ssintship
460,1297,1830,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
461,1830,1056,Ssintship,Supplier,20,0,0,0,0.0,0,26,20.98,ssintship
462,1200,1831,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
463,1831,1050,Ssintship,Supplier,35,0,0,0,0.0,0,67,67.7,ssintship
464,1213,1832,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
465,1832,1050,Ssintship,Supplier,35,0,0,0,0.0,0,67,67.7,ssintship
466,1165,1833,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
467,1833,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
468,1133,1834,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
469,1834,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
470,1094,1835,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
471,1835,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
472,1035,1836,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
473,1836,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
474,1043,1837,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
475,1837,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
476,1015,1838,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
477,1838,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
478,1047,1839,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
479,1839,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
480,1193,1840,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
481,1840,1209,Ssintship,Supplier,35,0,0,0,0.0,0,60,9.89,ssintship
482,1113,1841,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
483,1841,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
484,1094,1842,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
485,1842,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
486,1193,1843,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
487,1843,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
488,1162,1844,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
489,1844,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
490,1288,1845,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
491,1845,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
492,1203,1846,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
493,1846,1029,Ssintship,Supplier,20,0,0,0,0.0,0,12,395.56,ssintship
494,1008,1847,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
495,1847,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
496,1227,1848,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
497,1848,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
498,1089,1849,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
499,1849,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
500,1156,1850,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
501,1850,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
502,1158,1851,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
503,1851,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
504,1062,1852,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
505,1852,1170,Ssintship,Supplier,40,0,0,0,0.0,0,85,7924.26,ssintship
506,1114,1853,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
507,1853,1170,Ssintship,Supplier,40,0,0,0,0.0,0,85,7924.26,ssintship
508,1116,1854,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
509,1854,1170,Ssintship,Supplier,40,0,0,0,0.0,0,85,7924.26,ssintship
510,1062,1855,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
511,1855,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
512,1170,1856,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
513,1856,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
514,1114,1857,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
515,1857,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
516,1125,1858,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
517,1858,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
518,1175,1859,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
519,1859,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
520,1168,1860,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
521,1860,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
522,1103,1861,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
523,1861,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
524,1279,1862,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
525,1862,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
526,1269,1863,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
527,1863,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
528,1117,1864,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
529,1864,1005,Ssintship,Supplier,20,0,0,0,0.0,0,28,246.17,ssintship
530,1288,1865,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
531,1865,1051,Ssintship,Supplier,20,0,0,0,0.0,0,52,8.58,ssintship
532,1170,1866,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
533,1866,1051,Ssintship,Supplier,20,0,0,0,0.0,0,52,8.58,ssintship
534,1035,1867,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
535,1867,1051,Ssintship,Supplier,20,0,0,0,0.0,0,52,8.58,ssintship
536,1174,1868,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
537,1868,1051,Ssintship,Supplier,20,0,0,0,0.0,0,52,8.58,ssintship
538,1210,1869,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
539,1869,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
540,1246,1870,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
541,1870,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
542,1123,1871,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
543,1871,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
544,1104,1872,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
545,1872,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
546,1164,1873,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
547,1873,1240,Ssintship,Supplier,20,0,0,0,0.0,0,14,69.92,ssintship
548,1275,1874,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
549,1874,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
550,1208,1875,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
551,1875,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
552,1103,1876,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
553,1876,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
554,1089,1877,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
555,1877,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
556,1011,1878,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
557,1878,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
558,1067,1879,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
559,1879,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
560,1097,1880,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
561,1880,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
562,1029,1881,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
563,1881,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
564,1164,1882,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
565,1882,1159,Ssintship,Supplier,20,0,0,0,0.0,0,40,5.21,ssintship
566,1162,1883,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
567,1883,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
568,1233,1884,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
569,1884,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
570,1240,1885,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
571,1885,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
572,1094,1886,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
573,1886,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
574,1170,1887,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
575,1887,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
576,1093,1888,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
577,1888,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
578,1253,1889,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
579,1889,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
580,1156,1890,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
581,1890,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
582,1275,1891,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
583,1891,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
584,1293,1892,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
585,1892,1243,Ssintship,Supplier,20,0,0,0,0.0,0,24,74.83,ssintship
586,1008,1893,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
587,1893,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
588,1259,1894,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
589,1894,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
590,1138,1895,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
591,1895,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
592,1188,1896,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
593,1896,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
594,1050,1897,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
595,1897,1103,Ssintship,Supplier,20,0,0,0,0.0,0,13,1.33,ssintship
596,1246,1898,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
597,1898,1207,Ssintship,Supplier,20,0,0,0,0.0,0,28,69.83,ssintship
598,1210,1899,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
599,1899,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
600,1119,1900,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
601,1900,1219,Ssintship,Supplier,20,0,0,0,0.0,0,13,9.8,ssintship
602,1113,1901,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
603,1901,1262,Ssintship,Supplier,20,0,0,0,0.0,0,49,64.96,ssintship
604,1159,1902,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
605,1902,1262,Ssintship,Supplier,20,0,0,0,0.0,0,49,64.96,ssintship
606,1029,1903,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
607,1903,1262,Ssintship,Supplier,20,0,0,0,0.0,0,49,64.96,ssintship
608,1043,1904,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
609,1904,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
610,1158,1905,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
611,1905,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
612,1106,1906,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
613,1906,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
614,1063,1907,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
615,1907,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
616,1093,1908,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
617,1908,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
618,1041,1909,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
619,1909,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
620,1262,1910,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
621,1910,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
622,1008,1911,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
623,1911,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
624,1240,1912,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
625,1912,1113,Ssintship,Supplier,35,0,0,0,0.0,0,75,107.13,ssintship
626,1094,1913,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
627,1913,1269,Ssintship,Supplier,20,0,0,0,0.0,0,30,1141.39,ssintship
628,1184,1914,Supplier,Ssintship,10,0,0,0,0.0,0,0,0.0,ssintship
629,1914,1269,Ssintship,Supplier,20,0,0,0,0.0,0,30,1141.39,ssintship
